timestamp,team_id,split_type,opponent_team_id,as_of_date,season,status,n_players,elapsed_seconds
2026-07-20T23:01:55.430254,1610612756,vs_opponent,1610612760,2026-04-11,2025-26,ok,19,0.947
2026-07-20T23:01:57.113434,1610612761,vs_opponent,1610612751,2026-04-11,2025-26,ok,17,0.97
2026-07-20T23:01:58.959043,1610612751,vs_opponent,1610612761,2026-04-11,2025-26,ok,17,1.134
2026-07-20T23:02:00.829726,1610612737,vs_opponent,1610612739,2026-04-09,2025-26,ok,27,1.158
2026-07-20T23:02:02.779151,1610612739,vs_opponent,1610612737,2026-04-09,2025-26,ok,23,1.24
2026-07-20T23:02:04.519778,1610612738,vs_opponent,1610612740,2026-04-09,2025-26,ok,17,1.028
2026-07-20T23:02:06.259280,1610612740,vs_opponent,1610612738,2026-04-09,2025-26,ok,18,1.03
2026-07-20T23:02:07.770312,1610612741,vs_opponent,1610612753,2026-04-09,2025-26,ok,18,0.798
2026-07-20T23:02:09.436569,1610612753,vs_opponent,1610612741,2026-04-09,2025-26,ok,17,0.952
2026-07-20T23:02:11.172259,1610612743,vs_opponent,1610612760,2026-04-09,2025-26,ok,20,1.022
2026-07-20T23:02:13.361082,1610612760,vs_opponent,1610612743,2026-04-09,2025-26,ok,21,1.475
2026-07-20T23:02:15.171972,1610612745,vs_opponent,1610612750,2026-04-09,2025-26,ok,17,1.096
2026-07-20T23:02:16.907946,1610612750,vs_opponent,1610612745,2026-04-09,2025-26,ok,21,1.023
2026-07-20T23:02:18.652288,1610612747,vs_opponent,1610612756,2026-04-09,2025-26,ok,19,1.03
2026-07-20T23:02:20.492289,1610612756,vs_opponent,1610612747,2026-04-09,2025-26,ok,20,1.127
2026-07-20T23:02:22.228265,1610612749,vs_opponent,1610612751,2026-04-09,2025-26,ok,20,1.022
2026-07-20T23:02:23.927673,1610612751,vs_opponent,1610612749,2026-04-09,2025-26,ok,22,0.991
2026-07-20T23:02:25.576271,1610612752,vs_opponent,1610612761,2026-04-09,2025-26,ok,20,0.934
2026-07-20T23:02:27.157983,1610612761,vs_opponent,1610612752,2026-04-09,2025-26,ok,18,0.867
2026-07-20T23:02:28.792742,1610612754,vs_opponent,1610612755,2026-04-09,2025-26,ok,21,0.919
2026-07-20T23:02:30.681382,1610612755,vs_opponent,1610612754,2026-04-09,2025-26,ok,21,1.175
2026-07-20T23:02:32.270041,1610612757,vs_opponent,1610612746,2026-04-09,2025-26,ok,21,0.875
2026-07-20T23:02:34.009011,1610612746,vs_opponent,1610612757,2026-04-09,2025-26,ok,24,1.031
2026-07-20T23:02:35.856399,1610612758,vs_opponent,1610612744,2026-04-09,2025-26,ok,21,1.132
2026-07-20T23:02:37.801145,1610612744,vs_opponent,1610612758,2026-04-09,2025-26,ok,23,1.232
2026-07-20T23:02:39.490978,1610612759,vs_opponent,1610612742,2026-04-09,2025-26,ok,19,0.977
2026-07-20T23:02:41.078115,1610612742,vs_opponent,1610612759,2026-04-09,2025-26,ok,22,0.873
2026-07-20T23:02:42.782184,1610612762,vs_opponent,1610612763,2026-04-09,2025-26,ok,22,0.992
2026-07-20T23:02:44.559573,1610612763,vs_opponent,1610612762,2026-04-09,2025-26,ok,23,1.065
2026-07-20T23:02:46.233302,1610612764,vs_opponent,1610612748,2026-04-09,2025-26,ok,20,0.96
2026-07-20T23:02:47.829961,1610612748,vs_opponent,1610612764,2026-04-09,2025-26,ok,18,0.945
2026-07-20T23:02:49.721564,1610612766,vs_opponent,1610612765,2026-04-09,2025-26,ok,22,1.177
2026-07-20T23:02:51.474534,1610612765,vs_opponent,1610612766,2026-04-09,2025-26,ok,19,1.041
2026-07-20T23:02:53.412277,1610612744,vs_opponent,1610612747,2026-04-08,2025-26,ok,22,1.224
2026-07-20T23:02:55.254192,1610612747,vs_opponent,1610612744,2026-04-08,2025-26,ok,20,1.129
2026-07-20T23:02:56.994957,1610612745,vs_opponent,1610612755,2026-04-08,2025-26,ok,17,1.029
2026-07-20T23:02:58.634220,1610612755,vs_opponent,1610612745,2026-04-08,2025-26,ok,17,0.927
2026-07-20T23:03:00.297870,1610612751,vs_opponent,1610612754,2026-04-08,2025-26,ok,20,0.953
2026-07-20T23:03:02.028749,1610612754,vs_opponent,1610612751,2026-04-08,2025-26,ok,24,1.021
2026-07-20T23:03:03.536885,1610612752,vs_opponent,1610612738,2026-04-08,2025-26,ok,19,0.796
2026-07-20T23:03:05.187868,1610612738,vs_opponent,1610612752,2026-04-08,2025-26,ok,19,0.941
2026-07-20T23:03:07.140768,1610612761,vs_opponent,1610612748,2026-04-08,2025-26,ok,19,1.24
2026-07-20T23:03:08.609669,1610612748,vs_opponent,1610612761,2026-04-08,2025-26,ok,18,0.757
2026-07-20T23:03:10.172218,1610612764,vs_opponent,1610612741,2026-04-08,2025-26,ok,24,0.85
2026-07-20T23:03:11.977128,1610612741,vs_opponent,1610612764,2026-04-08,2025-26,ok,26,1.092
2026-07-20T23:03:13.754561,1610612739,vs_opponent,1610612737,2026-04-07,2025-26,ok,17,1.064
2026-07-20T23:03:15.527224,1610612737,vs_opponent,1610612739,2026-04-07,2025-26,ok,17,1.057
2026-07-20T23:03:17.122811,1610612743,vs_opponent,1610612763,2026-04-07,2025-26,ok,20,0.879
2026-07-20T23:03:18.705317,1610612763,vs_opponent,1610612743,2026-04-07,2025-26,ok,27,0.872
2026-07-20T23:03:20.652568,1610612746,vs_opponent,1610612760,2026-04-07,2025-26,ok,18,1.236
2026-07-20T23:03:22.480562,1610612760,vs_opponent,1610612746,2026-04-07,2025-26,ok,18,1.12
2026-07-20T23:03:24.030094,1610612753,vs_opponent,1610612750,2026-04-07,2025-26,ok,17,0.838
2026-07-20T23:03:25.562621,1610612750,vs_opponent,1610612753,2026-04-07,2025-26,ok,18,0.824
2026-07-20T23:03:27.510681,1610612756,vs_opponent,1610612742,2026-04-07,2025-26,ok,20,1.232
2026-07-20T23:03:29.149826,1610612742,vs_opponent,1610612756,2026-04-07,2025-26,ok,22,0.926
2026-07-20T23:03:30.785208,1610612759,vs_opponent,1610612757,2026-04-07,2025-26,ok,19,0.914
2026-07-20T23:03:32.670246,1610612757,vs_opponent,1610612759,2026-04-07,2025-26,ok,18,1.173
2026-07-20T23:03:34.371423,1610612765,vs_opponent,1610612749,2026-04-07,2025-26,ok,18,0.986
2026-07-20T23:03:36.002946,1610612749,vs_opponent,1610612765,2026-04-07,2025-26,ok,18,0.916
2026-07-20T23:03:37.648645,1610612738,vs_opponent,1610612766,2026-04-06,2025-26,ok,16,0.931
2026-07-20T23:03:39.197834,1610612766,vs_opponent,1610612738,2026-04-06,2025-26,ok,18,0.842
2026-07-20T23:03:41.129412,1610612740,vs_opponent,1610612762,2026-04-06,2025-26,ok,17,1.219
2026-07-20T23:03:43.431873,1610612762,vs_opponent,1610612740,2026-04-06,2025-26,ok,18,1.591
2026-07-20T23:03:44.924007,1610612744,vs_opponent,1610612758,2026-04-06,2025-26,ok,20,0.78
2026-07-20T23:03:46.763385,1610612758,vs_opponent,1610612744,2026-04-06,2025-26,ok,18,1.127
2026-07-20T23:03:48.911237,1610612746,vs_opponent,1610612742,2026-04-06,2025-26,ok,23,1.431
2026-07-20T23:03:50.551632,1610612742,vs_opponent,1610612746,2026-04-06,2025-26,ok,23,0.93
2026-07-20T23:03:52.279088,1610612747,vs_opponent,1610612760,2026-04-06,2025-26,ok,20,1.016
2026-07-20T23:03:53.861141,1610612760,vs_opponent,1610612747,2026-04-06,2025-26,ok,21,0.869
2026-07-20T23:03:55.773022,1610612751,vs_opponent,1610612749,2026-04-06,2025-26,ok,17,1.199
2026-07-20T23:03:57.601818,1610612749,vs_opponent,1610612751,2026-04-06,2025-26,ok,18,1.12
2026-07-20T23:03:59.158229,1610612754,vs_opponent,1610612750,2026-04-06,2025-26,ok,18,0.836
2026-07-20T23:04:03.657001,1610612750,vs_opponent,1610612754,2026-04-06,2025-26,ok,17,3.786
